,Symbol,Company,Month,EPS_Estimate,Reported_EPS,Surprise (%),Sign,Expectation,Performance
918,WU,Western Union Co,2018/12/9,0.483,0.51,5.723,positive,Above_Average,OutP
919,WU,Western Union Co,2018/11/1,0.48,0.52,8.79,positive,Above_Average,OutP
920,WU,Western Union Co,2018/10/2,0.47700000000000004,0.5,5.15,positive,Above_Average,regular
921,WU,Western Union Co,2018/9/2,0.473,0.48,1.51,positive,Pos_Average,regular
922,WU,Western Union Co,2018/8/2,0.47,0.46,-2.13,negative,Neg_Average,regular
923,WU,Western Union Co,2018/7/3,0.45299999999999996,0.457,0.623,positive,Pos_Average,OutP
924,WU,Western Union Co,2018/6/3,0.43700000000000006,0.45299999999999996,3.377,positive,Pos_Average,OutP
925,WU,Western Union Co,2018/5/1,0.42,0.45,6.13,positive,Above_Average,regular
926,WU,Western Union Co,2018/4/1,0.43,0.43700000000000006,1.123,positive,Pos_Average,regular
927,WU,Western Union Co,2018/3/2,0.44,0.423,-3.883,negative,Neg_Average,regular
928,WU,Western Union Co,2018/2/13,0.45,0.41,-8.89,negative,Below_Average,regular
929,WU,Western Union Co,2018/1/14,0.45,0.45,0.087,positive,Pos_Average,OutP
930,WU,Western Union Co,2017/12/15,0.45,0.49,9.062999999999999,positive,Above_Average,OutP
931,WU,Western Union Co,2017/11/2,0.45,0.53,18.04,positive,Significantly_Above,OutP
932,WU,Western Union Co,2017/10/3,0.44,0.52,18.852999999999998,positive,Significantly_Above,OutP
933,WU,Western Union Co,2017/9/3,0.43,0.51,19.667,positive,Significantly_Above,OutP
934,WU,Western Union Co,2017/8/3,0.42,0.5,20.48,positive,Significantly_Above,regular
935,WU,Western Union Co,2017/7/4,0.41,0.45,9.93,positive,Above_Average,regular
936,WU,Western Union Co,2017/6/4,0.4,0.4,-0.62,negative,Neg_Average,UnderP
937,WU,Western Union Co,2017/5/2,0.39,0.35,-11.17,negative,Significantly_Below,regular
938,WU,Western Union Co,2017/4/2,0.40299999999999997,0.39,-4.09,negative,Neg_Average,regular
939,WU,Western Union Co,2017/3/3,0.41700000000000004,0.43,2.99,positive,Pos_Average,OutP
940,WU,Western Union Co,2017/2/9,0.43,0.47,10.07,positive,Significantly_Above,OutP
941,WU,Western Union Co,2017/1/10,0.433,0.46,6.487,positive,Above_Average,regular
942,WU,Western Union Co,2016/12/11,0.43700000000000006,0.45,2.903,positive,Pos_Average,regular
943,WU,Western Union Co,2016/11/1,0.44,0.44,-0.68,negative,Neg_Average,regular
944,WU,Western Union Co,2016/10/2,0.42700000000000005,0.433,1.04,positive,Pos_Average,OutP
945,WU,Western Union Co,2016/9/2,0.413,0.42700000000000005,2.76,positive,Pos_Average,OutP
946,WU,Western Union Co,2016/8/3,0.4,0.42,4.48,positive,Pos_Average,regular
947,WU,Western Union Co,2016/7/4,0.39299999999999996,0.40299999999999997,2.197,positive,Pos_Average,regular
948,WU,Western Union Co,2016/6/4,0.387,0.387,-0.087,negative,Neg_Average,UnderP
949,WU,Western Union Co,2016/5/3,0.38,0.37,-2.37,negative,Neg_Average,UnderP
950,WU,Western Union Co,2016/4/3,0.39299999999999996,0.387,-1.34,negative,Neg_Average,regular
951,WU,Western Union Co,2016/3/4,0.40700000000000003,0.40299999999999997,-0.31,negative,Neg_Average,regular
952,WU,Western Union Co,2016/2/9,0.42,0.42,0.72,positive,Pos_Average,regular
